LineTotal,OrderQty,ProductID,SalesOrderID,UnitPrice,UnitPriceDiscount
159,1,879,57338,159,0
159,1,879,62601,159,0
159,1,879,70784,159,0
159,1,879,73003,159,0
159,1,879,52032,159,0
159,1,879,53052,159,0
159,1,879,57754,159,0
159,1,879,59619,159,0
159,1,879,62776,159,0
159,1,879,69596,159,0
159,1,879,51488,159,0
159,1,879,52754,159,0
159,1,879,54052,159,0
159,1,879,56347,159,0
159,1,879,60813,159,0
159,1,879,71391,159,0
159,1,879,52380,159,0
159,1,879,52558,159,0
159,1,879,56162,159,0
159,1,879,56277,159,0
159,1,879,58328,159,0
159,1,879,67097,159,0
159,1,879,56429,159,0
159,1,879,56784,159,0
159,1,879,74525,159,0
159,1,879,55882,159,0
159,1,879,58552,159,0
159,1,879,64706,159,0
159,1,879,52417,159,0
159,1,879,52620,159,0
159,1,879,52705,159,0
159,1,879,54286,159,0
159,1,879,58756,159,0
159,1,879,59542,159,0
159,1,879,66085,159,0
159,1,879,68858,159,0
159,1,879,72082,159,0
159,1,879,52975,159,0
159,1,879,57775,159,0
159,1,879,59094,159,0
159,1,879,60903,159,0
159,1,879,51882,159,0
159,1,879,56648,159,0
159,1,879,57473,159,0
159,1,879,64183,159,0
159,1,879,71703,159,0
159,1,879,51520,159,0
159,1,879,57960,159,0
159,1,879,69201,159,0
159,1,879,54130,159,0
159,1,879,54397,159,0
159,1,879,55513,159,0
159,1,879,60199,159,0
159,1,879,66448,159,0
159,1,879,66573,159,0
159,1,879,70556,159,0
159,1,879,72232,159,0
159,1,879,55491,159,0
159,1,879,56753,159,0
159,1,879,57876,159,0
159,1,879,58505,159,0
159,1,879,59655,159,0
159,1,879,66841,159,0
159,1,879,68961,159,0
98.982,3,880,51104,32.994,0
98.982,3,880,69456,32.994,0
98.982,3,880,51834,32.994,0
98.982,3,880,51864,32.994,0
98.982,3,880,59023,32.994,0
98.982,3,880,71822,32.994,0
98.982,3,880,51117,32.994,0
98.982,3,880,57154,32.994,0
98.982,3,880,51121,32.994,0
98.982,3,880,51845,32.994,0
98.982,3,880,51828,32.994,0
98.982,3,880,53565,32.994,0
98.982,3,880,57121,32.994,0
98.982,3,880,51728,32.994,0
98.982,3,880,51764,32.994,0
98.982,3,880,67349,32.994,0
98.982,3,880,53459,32.994,0
98.982,3,880,57085,32.994,0
98.982,3,880,51780,32.994,0
98.982,3,880,55248,32.994,0
98.982,3,880,69399,32.994,0
98.982,3,880,63223,32.994,0
98.982,3,880,63219,32.994,0
98.982,3,880,63239,32.994,0
98.982,3,880,53509,32.994,0
98.982,3,880,51795,32.994,0
98.982,3,880,53545,32.994,0
98.982,3,880,59075,32.994,0
98.982,3,880,53502,32.994,0
98.982,3,880,61258,32.994,0
98.982,3,880,51832,32.994,0
98.982,3,880,53611,32.994,0
98.982,3,880,51781,32.994,0
98.982,3,880,69508,32.994,0
98.982,3,880,53468,32.994,0
98.982,3,880,69503,32.994,0
98.982,3,880,55301,32.994,0
98.982,3,880,65186,32.994,0
98.982,3,880,71844,32.994,0
98.982,3,880,69406,32.994,0
98.982,3,880,71819,32.994,0
98.982,3,880,67327,32.994,0
98.982,3,880,65158,32.994,0
98.982,3,880,71886,32.994,0
98.982,3,880,71947,32.994,0
197.964,6,880,57088,32.994,0
197.964,6,880,51773,32.994,0
197.964,6,880,71803,32.994,0
197.964,6,880,69478,32.994,0
197.964,6,880,53584,32.994,0
197.964,6,880,55328,32.994,0
197.964,6,880,58944,32.994,0
197.964,6,880,61239,32.994,0
197.964,6,880,69412,32.994,0
197.964,6,880,53458,32.994,0
197.964,6,880,69479,32.994,0
197.964,6,880,53541,32.994,0
197.964,6,880,53562,32.994,0
197.964,6,880,69528,32.994,0
197.964,6,880,51791,32.994,0
197.964,6,880,51751,32.994,0
197.964,6,880,63214,32.994,0
197.964,6,880,51109,32.994,0
197.964,6,880,51131,32.994,0
197.964,6,880,53465,32.994,0
197.964,6,880,65164,32.994,0
197.964,6,880,71794,32.994,0
197.964,6,880,61184,32.994,0
197.964,6,880,67314,32.994,0
197.964,6,880,53536,32.994,0
197.964,6,880,53480,32.994,0
197.964,6,880,58909,32.994,0
197.964,6,880,67273,32.994,0
197.964,6,880,61248,32.994,0
197.964,6,880,51742,32.994,0
54.99,1,880,51292,54.99,0
54.99,1,880,51994,54.99,0
54.99,1,880,52077,54.99,0
54.99,1,880,54400,54.99,0
54.99,1,880,54754,54.99,0
54.99,1,880,55427,54.99,0
54.99,1,880,59887,54.99,0
54.99,1,880,59895,54.99,0
54.99,1,880,60325,54.99,0
54.99,1,880,61486,54.99,0
54.99,1,880,61873,54.99,0
54.99,1,880,68854,54.99,0
54.99,1,880,71002,54.99,0
54.99,1,880,71440,54.99,0
54.99,1,880,72887,54.99,0
54.99,1,880,74046,54.99,0
54.99,1,880,75099,54.99,0
54.99,1,880,53284,54.99,0
54.99,1,880,53961,54.99,0
54.99,1,880,54115,54.99,0
54.99,1,880,54201,54.99,0
54.99,1,880,55080,54.99,0
54.99,1,880,57819,54.99,0
54.99,1,880,59384,54.99,0
54.99,1,880,59534,54.99,0
54.99,1,880,61875,54.99,0
54.99,1,880,61982,54.99,0
54.99,1,880,63385,54.99,0
54.99,1,880,63716,54.99,0
54.99,1,880,63741,54.99,0
54.99,1,880,63892,54.99,0
54.99,1,880,64423,54.99,0
54.99,1,880,65827,54.99,0
54.99,1,880,72482,54.99,0
54.99,1,880,73403,54.99,0
54.99,1,880,75064,54.99,0
54.99,1,880,55449,54.99,0
54.99,1,880,55913,54.99,0
54.99,1,880,55975,54.99,0
54.99,1,880,58079,54.99,0
54.99,1,880,58377,54.99,0
54.99,1,880,62678,54.99,0
54.99,1,880,65369,54.99,0
54.99,1,880,65605,54.99,0
54.99,1,880,66148,54.99,0
54.99,1,880,66968,54.99,0
54.99,1,880,67585,54.99,0
54.99,1,880,68394,54.99,0
54.99,1,880,68594,54.99,0
54.99,1,880,69191,54.99,0
54.99,1,880,69748,54.99,0
54.99,1,880,70022,54.99,0
54.99,1,880,70599,54.99,0
54.99,1,880,72006,54.99,0
54.99,1,880,73264,54.99,0
54.99,1,880,51610,54.99,0
54.99,1,880,56937,54.99,0
54.99,1,880,57711,54.99,0
54.99,1,880,58405,54.99,0
54.99,1,880,59446,54.99,0
54.99,1,880,60033,54.99,0
54.99,1,880,63068,54.99,0
54.99,1,880,63370,54.99,0
54.99,1,880,64422,54.99,0
54.99,1,880,67228,54.99,0
54.99,1,880,67825,54.99,0
54.99,1,880,51979,54.99,0
54.99,1,880,53378,54.99,0
54.99,1,880,55597,54.99,0
54.99,1,880,58279,54.99,0
54.99,1,880,61054,54.99,0
54.99,1,880,61960,54.99,0
54.99,1,880,63383,54.99,0
54.99,1,880,63643,54.99,0
54.99,1,880,65782,54.99,0
54.99,1,880,65965,54.99,0
54.99,1,880,66122,54.99,0
54.99,1,880,66268,54.99,0
54.99,1,880,66697,54.99,0
54.99,1,880,69619,54.99,0
54.99,1,880,70506,54.99,0
54.99,1,880,72403,54.99,0
54.99,1,880,72461,54.99,0
54.99,1,880,73189,54.99,0
54.99,1,880,51651,54.99,0
54.99,1,880,53096,54.99,0
54.99,1,880,54197,54.99,0
54.99,1,880,55842,54.99,0
54.99,1,880,56550,54.99,0
54.99,1,880,57465,54.99,0
54.99,1,880,59078,54.99,0
54.99,1,880,62904,54.99,0
54.99,1,880,63465,54.99,0
54.99,1,880,65133,54.99,0
54.99,1,880,66417,54.99,0
54.99,1,880,69597,54.99,0
54.99,1,880,71676,54.99,0
54.99,1,880,51228,54.99,0
54.99,1,880,51239,54.99,0
54.99,1,880,52486,54.99,0
54.99,1,880,52759,54.99,0
54.99,1,880,57675,54.99,0
54.99,1,880,62213,54.99,0
54.99,1,880,63637,54.99,0
54.99,1,880,65001,54.99,0
54.99,1,880,66228,54.99,0
54.99,1,880,70483,54.99,0
54.99,1,880,73296,54.99,0
54.99,1,880,73947,54.99,0
54.99,1,880,74622,54.99,0
54.99,1,880,54693,54.99,0
54.99,1,880,54707,54.99,0
54.99,1,880,55509,54.99,0
54.99,1,880,55852,54.99,0
54.99,1,880,56388,54.99,0
54.99,1,880,56853,54.99,0
54.99,1,880,58001,54.99,0
54.99,1,880,58450,54.99,0
54.99,1,880,62541,54.99,0
54.99,1,880,63319,54.99,0
54.99,1,880,63660,54.99,0
54.99,1,880,64931,54.99,0
54.99,1,880,66809,54.99,0
54.99,1,880,67003,54.99,0
54.99,1,880,68819,54.99,0
54.99,1,880,69017,54.99,0
54.99,1,880,72710,54.99,0
54.99,1,880,73439,54.99,0
54.99,1,880,73687,54.99,0
54.99,1,880,51273,54.99,0
54.99,1,880,52757,54.99,0
54.99,1,880,53025,54.99,0
54.99,1,880,54177,54.99,0
54.99,1,880,55339,54.99,0
54.99,1,880,56173,54.99,0
54.99,1,880,56322,54.99,0
54.99,1,880,56337,54.99,0
54.99,1,880,57798,54.99,0
54.99,1,880,57896,54.99,0
54.99,1,880,58767,54.99,0
54.99,1,880,59161,54.99,0
54.99,1,880,60540,54.99,0
54.99,1,880,61074,54.99,0
54.99,1,880,66615,54.99,0
54.99,1,880,71035,54.99,0
54.99,1,880,71137,54.99,0
54.99,1,880,54392,54.99,0
54.99,1,880,54797,54.99,0
54.99,1,880,55132,54.99,0
54.99,1,880,56304,54.99,0
54.99,1,880,58536,54.99,0
54.99,1,880,62933,54.99,0
54.99,1,880,64334,54.99,0
54.99,1,880,65473,54.99,0
54.99,1,880,68755,54.99,0
54.99,1,880,71563,54.99,0
54.99,1,880,51964,54.99,0
54.99,1,880,52159,54.99,0
54.99,1,880,52307,54.99,0
54.99,1,880,54443,54.99,0
54.99,1,880,56505,54.99,0
54.99,1,880,58242,54.99,0
54.99,1,880,59319,54.99,0
54.99,1,880,61100,54.99,0
54.99,1,880,61906,54.99,0
54.99,1,880,63897,54.99,0
54.99,1,880,64311,54.99,0
54.99,1,880,66739,54.99,0
54.99,1,880,67605,54.99,0
54.99,1,880,68786,54.99,0
54.99,1,880,72857,54.99,0
54.99,1,880,73120,54.99,0
54.99,1,880,73169,54.99,0
54.99,1,880,54573,54.99,0
54.99,1,880,55133,54.99,0
54.99,1,880,56778,54.99,0
54.99,1,880,58243,54.99,0
54.99,1,880,58419,54.99,0
54.99,1,880,58573,54.99,0
54.99,1,880,61395,54.99,0
54.99,1,880,62500,54.99,0
54.99,1,880,62882,54.99,0
54.99,1,880,66469,54.99,0
54.99,1,880,69369,54.99,0
54.99,1,880,69728,54.99,0
54.99,1,880,69855,54.99,0
54.99,1,880,72073,54.99,0
54.99,1,880,51350,54.99,0
54.99,1,880,51547,54.99,0
54.99,1,880,54552,54.99,0
54.99,1,880,56073,54.99,0
54.99,1,880,56404,54.99,0
54.99,1,880,58550,54.99,0
54.99,1,880,59604,54.99,0
54.99,1,880,60769,54.99,0
54.99,1,880,61366,54.99,0
54.99,1,880,66909,54.99,0
54.99,1,880,68858,54.99,0
54.99,1,880,70180,54.99,0
54.99,1,880,70353,54.99,0
54.99,1,880,71281,54.99,0
54.99,1,880,72068,54.99,0
54.99,1,880,72255,54.99,0
54.99,1,880,72314,54.99,0
54.99,1,880,56752,54.99,0
54.99,1,880,57524,54.99,0
54.99,1,880,58076,54.99,0
54.99,1,880,58199,54.99,0
54.99,1,880,58278,54.99,0
54.99,1,880,58333,54.99,0
54.99,1,880,61520,54.99,0
54.99,1,880,63411,54.99,0
54.99,1,880,64731,54.99,0
54.99,1,880,66003,54.99,0
54.99,1,880,66049,54.99,0
54.99,1,880,68639,54.99,0
54.99,1,880,69740,54.99,0
54.99,1,880,70296,54.99,0
54.99,1,880,70309,54.99,0
54.99,1,880,71534,54.99,0
54.99,1,880,71646,54.99,0
54.99,1,880,72326,54.99,0
54.99,1,880,61813,54.99,0
54.99,1,880,62060,54.99,0
54.99,1,880,63352,54.99,0
54.99,1,880,65956,54.99,0
54.99,1,880,66732,54.99,0
54.99,1,880,71473,54.99,0
54.99,1,880,71581,54.99,0
54.99,1,880,72707,54.99,0
54.99,1,880,73762,54.99,0
54.99,1,880,75006,54.99,0
54.99,1,880,55113,54.99,0
54.99,1,880,55177,54.99,0
54.99,1,880,56235,54.99,0
54.99,1,880,58107,54.99,0
54.99,1,880,58253,54.99,0
54.99,1,880,59237,54.99,0
54.99,1,880,59298,54.99,0
54.99,1,880,62894,54.99,0
54.99,1,880,64913,54.99,0
54.99,1,880,65492,54.99,0
54.99,1,880,70975,54.99,0
54.99,1,880,74816,54.99,0
54.99,1,880,52570,54.99,0
54.99,1,880,57929,54.99,0
54.99,1,880,63381,54.99,0
54.99,1,880,64158,54.99,0
54.99,1,880,69035,54.99,0
54.99,1,880,71117,54.99,0
54.99,1,880,73554,54.99,0
54.99,1,880,74874,54.99,0
54.99,1,880,52058,54.99,0
54.99,1,880,54909,54.99,0
54.99,1,880,55923,54.99,0
54.99,1,880,57250,54.99,0
54.99,1,880,57714,54.99,0
54.99,1,880,58072,54.99,0
54.99,1,880,58548,54.99,0
54.99,1,880,61383,54.99,0
54.99,1,880,61842,54.99,0
54.99,1,880,64363,54.99,0
54.99,1,880,64676,54.99,0
54.99,1,880,64850,54.99,0
54.99,1,880,65742,54.99,0
54.99,1,880,66714,54.99,0
54.99,1,880,68648,54.99,0
54.99,1,880,69603,54.99,0
54.99,1,880,69697,54.99,0
54.99,1,880,71354,54.99,0
54.99,1,880,74725,54.99,0
54.99,1,880,52293,54.99,0
54.99,1,880,53669,54.99,0
54.99,1,880,54954,54.99,0
54.99,1,880,57470,54.99,0
54.99,1,880,62488,54.99,0
54.99,1,880,65532,54.99,0
54.99,1,880,68397,54.99,0
54.99,1,880,69344,54.99,0
54.99,1,880,72762,54.99,0
54.99,1,880,72817,54.99,0
54.99,1,880,56529,54.99,0
54.99,1,880,56874,54.99,0
54.99,1,880,60908,54.99,0
54.99,1,880,61070,54.99,0
54.99,1,880,63927,54.99,0
54.99,1,880,63954,54.99,0
54.99,1,880,66145,54.99,0
54.99,1,880,67133,54.99,0
54.99,1,880,67550,54.99,0
54.99,1,880,69048,54.99,0
54.99,1,880,69370,54.99,0
54.99,1,880,70821,54.99,0
54.99,1,880,73241,54.99,0
54.99,1,880,73345,54.99,0
54.99,1,880,74274,54.99,0
54.99,1,880,74326,54.99,0
54.99,1,880,74371,54.99,0
54.99,1,880,74766,54.99,0
54.99,1,880,75091,54.99,0
54.99,1,880,53207,54.99,0
54.99,1,880,59521,54.99,0
54.99,1,880,59799,54.99,0
54.99,1,880,61454,54.99,0
54.99,1,880,61667,54.99,0
54.99,1,880,62987,54.99,0
54.99,1,880,70033,54.99,0
54.99,1,880,71645,54.99,0
54.99,1,880,73727,54.99,0
54.99,1,880,74180,54.99,0
54.99,1,880,74439,54.99,0
54.99,1,880,52039,54.99,0
54.99,1,880,53154,54.99,0
54.99,1,880,53175,54.99,0
54.99,1,880,54020,54.99,0
54.99,1,880,54905,54.99,0
54.99,1,880,57709,54.99,0
54.99,1,880,57810,54.99,0
54.99,1,880,57893,54.99,0
54.99,1,880,58436,54.99,0
54.99,1,880,60686,54.99,0
54.99,1,880,62387,54.99,0
54.99,1,880,63916,54.99,0
54.99,1,880,65087,54.99,0
54.99,1,880,65518,54.99,0
54.99,1,880,65672,54.99,0
54.99,1,880,65804,54.99,0
54.99,1,880,66480,54.99,0
54.99,1,880,69187,54.99,0
54.99,1,880,70133,54.99,0
54.99,1,880,70292,54.99,0
54.99,1,880,71003,54.99,0
54.99,1,880,71329,54.99,0
54.99,1,880,71740,54.99,0
54.99,1,880,72138,54.99,0
54.99,1,880,72748,54.99,0
54.99,1,880,73460,54.99,0
54.99,1,880,73672,54.99,0
54.99,1,880,74604,54.99,0
54.99,1,880,52487,54.99,0
54.99,1,880,56043,54.99,0
54.99,1,880,58131,54.99,0
54.99,1,880,60320,54.99,0
54.99,1,880,61571,54.99,0
54.99,1,880,64419,54.99,0
54.99,1,880,66702,54.99,0
54.99,1,880,67426,54.99,0
54.99,1,880,67462,54.99,0
54.99,1,880,68048,54.99,0
54.99,1,880,68135,54.99,0
54.99,1,880,72151,54.99,0
54.99,1,880,51444,54.99,0
54.99,1,880,51597,54.99,0
54.99,1,880,53337,54.99,0
54.99,1,880,56130,54.99,0
54.99,1,880,56787,54.99,0
54.99,1,880,64658,54.99,0
54.99,1,880,65002,54.99,0
54.99,1,880,65392,54.99,0
54.99,1,880,65999,54.99,0
54.99,1,880,66195,54.99,0
54.99,1,880,73301,54.99,0
54.99,1,880,51429,54.99,0
54.99,1,880,52468,54.99,0
54.99,1,880,52544,54.99,0
54.99,1,880,54299,54.99,0
54.99,1,880,54900,54.99,0
54.99,1,880,55412,54.99,0
54.99,1,880,56689,54.99,0
54.99,1,880,56718,54.99,0
54.99,1,880,57987,54.99,0
54.99,1,880,59989,54.99,0
54.99,1,880,62210,54.99,0
54.99,1,880,64150,54.99,0
54.99,1,880,64247,54.99,0
54.99,1,880,66102,54.99,0
54.99,1,880,69927,54.99,0
54.99,1,880,70566,54.99,0
54.99,1,880,72739,54.99,0
54.99,1,880,73485,54.99,0
54.99,1,880,74207,54.99,0
54.99,1,880,51365,54.99,0
54.99,1,880,51918,54.99,0
54.99,1,880,51943,54.99,0
54.99,1,880,54357,54.99,0
54.99,1,880,54623,54.99,0
54.99,1,880,57447,54.99,0
54.99,1,880,60820,54.99,0
54.99,1,880,63318,54.99,0
54.99,1,880,63369,54.99,0
54.99,1,880,64691,54.99,0
54.99,1,880,64999,54.99,0
54.99,1,880,65015,54.99,0
54.99,1,880,65122,54.99,0
54.99,1,880,66367,54.99,0
54.99,1,880,66907,54.99,0
54.99,1,880,69676,54.99,0
54.99,1,880,70382,54.99,0
54.99,1,880,70723,54.99,0
54.99,1,880,72091,54.99,0
54.99,1,880,73671,54.99,0
54.99,1,880,56508,54.99,0
54.99,1,880,56560,54.99,0
54.99,1,880,61804,54.99,0
54.99,1,880,62965,54.99,0
54.99,1,880,64452,54.99,0
54.99,1,880,65404,54.99,0
54.99,1,880,65522,54.99,0
54.99,1,880,66132,54.99,0
54.99,1,880,67192,54.99,0
54.99,1,880,68893,54.99,0
54.99,1,880,68966,54.99,0
54.99,1,880,69046,54.99,0
54.99,1,880,72598,54.99,0
54.99,1,880,52251,54.99,0
54.99,1,880,52977,54.99,0
54.99,1,880,53047,54.99,0
54.99,1,880,59639,54.99,0
54.99,1,880,59728,54.99,0
54.99,1,880,60496,54.99,0
54.99,1,880,60539,54.99,0
54.99,1,880,63709,54.99,0
54.99,1,880,65374,54.99,0
54.99,1,880,67165,54.99,0
54.99,1,880,69651,54.99,0
54.99,1,880,70175,54.99,0
54.99,1,880,70692,54.99,0
54.99,1,880,72656,54.99,0
54.99,1,880,51647,54.99,0
54.99,1,880,52806,54.99,0
54.99,1,880,53741,54.99,0
54.99,1,880,56064,54.99,0
54.99,1,880,56202,54.99,0
54.99,1,880,56540,54.99,0
54.99,1,880,59177,54.99,0
54.99,1,880,59699,54.99,0
54.99,1,880,59952,54.99,0
54.99,1,880,60614,54.99,0
54.99,1,880,60910,54.99,0
54.99,1,880,62311,54.99,0
54.99,1,880,63904,54.99,0
54.99,1,880,64637,54.99,0
54.99,1,880,64824,54.99,0
54.99,1,880,68963,54.99,0
54.99,1,880,70855,54.99,0
54.99,1,880,73378,54.99,0
54.99,1,880,75077,54.99,0
54.99,1,880,53371,54.99,0
54.99,1,880,55353,54.99,0
54.99,1,880,55505,54.99,0
54.99,1,880,55624,54.99,0
54.99,1,880,57544,54.99,0
54.99,1,880,57632,54.99,0
54.99,1,880,58027,54.99,0
54.99,1,880,61856,54.99,0
54.99,1,880,65932,54.99,0
54.99,1,880,66690,54.99,0
54.99,1,880,70691,54.99,0
54.99,1,880,71454,54.99,0
54.99,1,880,73552,54.99,0
54.99,1,880,75115,54.99,0
54.99,1,880,51490,54.99,0
54.99,1,880,54541,54.99,0
54.99,1,880,54801,54.99,0
54.99,1,880,56584,54.99,0
54.99,1,880,57517,54.99,0
54.99,1,880,57991,54.99,0
54.99,1,880,58117,54.99,0
54.99,1,880,60550,54.99,0
54.99,1,880,63543,54.99,0
54.99,1,880,64296,54.99,0
54.99,1,880,64870,54.99,0
54.99,1,880,65096,54.99,0
54.99,1,880,66272,54.99,0
54.99,1,880,66280,54.99,0
54.99,1,880,66524,54.99,0
54.99,1,880,67529,54.99,0
54.99,1,880,67532,54.99,0
54.99,1,880,69925,54.99,0
54.99,1,880,71378,54.99,0
54.99,1,880,73149,54.99,0
54.99,1,880,73422,54.99,0
54.99,1,880,73806,54.99,0
54.99,1,880,74567,54.99,0
54.99,1,880,75110,54.99,0
54.99,1,880,52509,54.99,0
54.99,1,880,53695,54.99,0
54.99,1,880,53882,54.99,0
54.99,1,880,54049,54.99,0
54.99,1,880,54303,54.99,0
54.99,1,880,54676,54.99,0
54.99,1,880,55101,54.99,0
54.99,1,880,55548,54.99,0
54.99,1,880,55595,54.99,0
54.99,1,880,58421,54.99,0
54.99,1,880,59130,54.99,0
54.99,1,880,60476,54.99,0
54.99,1,880,60699,54.99,0
54.99,1,880,63312,54.99,0
54.99,1,880,65383,54.99,0
54.99,1,880,68063,54.99,0
54.99,1,880,69334,54.99,0
54.99,1,880,70441,54.99,0
54.99,1,880,71240,54.99,0
54.99,1,880,73951,54.99,0
54.99,1,880,51679,54.99,0
54.99,1,880,52939,54.99,0
54.99,1,880,53210,54.99,0
54.99,1,880,53212,54.99,0
54.99,1,880,54972,54.99,0
54.99,1,880,54975,54.99,0
54.99,1,880,59704,54.99,0
54.99,1,880,61531,54.99,0
54.99,1,880,62653,54.99,0
54.99,1,880,62878,54.99,0
54.99,1,880,62914,54.99,0
54.99,1,880,64486,54.99,0
54.99,1,880,71236,54.99,0
54.99,1,880,71541,54.99,0
54.99,1,880,73114,54.99,0
54.99,1,880,51589,54.99,0
54.99,1,880,54239,54.99,0
54.99,1,880,55499,54.99,0
54.99,1,880,57379,54.99,0
54.99,1,880,59858,54.99,0
54.99,1,880,63668,54.99,0
54.99,1,880,65851,54.99,0
54.99,1,880,67014,54.99,0
54.99,1,880,70460,54.99,0
54.99,1,880,70468,54.99,0
54.99,1,880,71370,54.99,0
54.99,1,880,72107,54.99,0
54.99,1,880,72483,54.99,0
54.99,1,880,72807,54.99,0
54.99,1,880,73985,54.99,0
54.99,1,880,53933,54.99,0
54.99,1,880,54016,54.99,0
54.99,1,880,55998,54.99,0
54.99,1,880,58809,54.99,0
54.99,1,880,62729,54.99,0
54.99,1,880,66093,54.99,0
54.99,1,880,66512,54.99,0
54.99,1,880,68552,54.99,0
54.99,1,880,68611,54.99,0
54.99,1,880,68761,54.99,0
54.99,1,880,70132,54.99,0
54.99,1,880,70450,54.99,0
54.99,1,880,71125,54.99,0
54.99,1,880,72645,54.99,0
54.99,1,880,51576,54.99,0
54.99,1,880,52240,54.99,0
54.99,1,880,54358,54.99,0
54.99,1,880,54967,54.99,0
54.99,1,880,56281,54.99,0
54.99,1,880,58569,54.99,0
54.99,1,880,61477,54.99,0
54.99,1,880,61580,54.99,0
54.99,1,880,64680,54.99,0
54.99,1,880,67495,54.99,0
54.99,1,880,74677,54.99,0
54.99,1,880,51942,54.99,0
54.99,1,880,53815,54.99,0
54.99,1,880,54097,54.99,0
54.99,1,880,59297,54.99,0
54.99,1,880,59408,54.99,0
54.99,1,880,60986,54.99,0
54.99,1,880,62425,54.99,0
54.99,1,880,66103,54.99,0
54.99,1,880,66403,54.99,0
54.99,1,880,69254,54.99,0
54.99,1,880,71463,54.99,0
54.99,1,880,72922,54.99,0
54.99,1,880,74064,54.99,0
54.99,1,880,74703,54.99,0
54.99,1,880,52478,54.99,0
54.99,1,880,52595,54.99,0
54.99,1,880,55617,54.99,0
54.99,1,880,55752,54.99,0
54.99,1,880,56044,54.99,0
54.99,1,880,56309,54.99,0
54.99,1,880,58784,54.99,0
54.99,1,880,62302,54.99,0
54.99,1,880,63033,54.99,0
54.99,1,880,63317,54.99,0
54.99,1,880,66086,54.99,0
54.99,1,880,66596,54.99,0
54.99,1,880,70095,54.99,0
54.99,1,880,70383,54.99,0
54.99,1,880,71175,54.99,0
54.99,1,880,72505,54.99,0
54.99,1,880,52654,54.99,0
54.99,1,880,53632,54.99,0
54.99,1,880,57332,54.99,0
54.99,1,880,60210,54.99,0
54.99,1,880,60664,54.99,0
54.99,1,880,61103,54.99,0
54.99,1,880,63679,54.99,0
54.99,1,880,66927,54.99,0
54.99,1,880,67456,54.99,0
54.99,1,880,72702,54.99,0
54.99,1,880,74312,54.99,0
54.99,1,880,54434,54.99,0
54.99,1,880,55598,54.99,0
54.99,1,880,55762,54.99,0
54.99,1,880,55876,54.99,0
54.99,1,880,56452,54.99,0
54.99,1,880,63016,54.99,0
54.99,1,880,66356,54.99,0
54.99,1,880,70035,54.99,0
54.99,1,880,70730,54.99,0
54.99,1,880,71673,54.99,0
54.99,1,880,72425,54.99,0
54.99,1,880,72703,54.99,0
54.99,1,880,74190,54.99,0
54.99,1,880,53105,54.99,0
54.99,1,880,54518,54.99,0
54.99,1,880,60214,54.99,0
54.99,1,880,60426,54.99,0
54.99,1,880,60983,54.99,0
54.99,1,880,61034,54.99,0
54.99,1,880,61408,54.99,0
54.99,1,880,61534,54.99,0
54.99,1,880,64587,54.99,0
54.99,1,880,69709,54.99,0
54.99,1,880,72546,54.99,0
54.99,1,880,73303,54.99,0
54.99,1,880,52203,54.99,0
54.99,1,880,53420,54.99,0
54.99,1,880,54618,54.99,0
54.99,1,880,55359,54.99,0
54.99,1,880,56242,54.99,0
54.99,1,880,62864,54.99,0
54.99,1,880,63111,54.99,0
54.99,1,880,65400,54.99,0
54.99,1,880,67005,54.99,0
54.99,1,880,73157,54.99,0
54.99,1,880,73570,54.99,0
54.99,1,880,73996,54.99,0
54.99,1,880,74109,54.99,0
54.99,1,880,53852,54.99,0
54.99,1,880,54065,54.99,0
54.99,1,880,54736,54.99,0
54.99,1,880,54841,54.99,0
54.99,1,880,55785,54.99,0
54.99,1,880,56386,54.99,0
54.99,1,880,59609,54.99,0
54.99,1,880,61629,54.99,0
54.99,1,880,65763,54.99,0
54.99,1,880,67973,54.99,0
54.99,1,880,70425,54.99,0
54.99,1,880,70628,54.99,0
54.99,1,880,73372,54.99,0
54.99,1,880,52156,54.99,0
54.99,1,880,52901,54.99,0
54.99,1,880,55915,54.99,0
54.99,1,880,61591,54.99,0
54.99,1,880,66840,54.99,0
54.99,1,880,69867,54.99,0
54.99,1,880,74226,54.99,0
54.99,1,880,52096,54.99,0
54.99,1,880,53973,54.99,0
54.99,1,880,56886,54.99,0
54.99,1,880,63412,54.99,0
54.99,1,880,63996,54.99,0
54.99,1,880,64128,54.99,0
54.99,1,880,66549,54.99,0
54.99,1,880,66855,54.99,0
54.99,1,880,68007,54.99,0
54.99,1,880,68729,54.99,0
54.99,1,880,71043,54.99,0
54.99,1,880,71690,54.99,0
54.99,1,880,72252,54.99,0
54.99,1,880,72716,54.99,0
54.99,1,880,51642,54.99,0
54.99,1,880,51913,54.99,0
54.99,1,880,53835,54.99,0
54.99,1,880,56061,54.99,0
54.99,1,880,59966,54.99,0
54.99,1,880,60899,54.99,0
54.99,1,880,61420,54.99,0
54.99,1,880,64376,54.99,0
54.99,1,880,64417,54.99,0
54.99,1,880,65540,54.99,0
54.99,1,880,66902,54.99,0
54.99,1,880,69194,54.99,0
54.99,1,880,52898,54.99,0
54.99,1,880,56625,54.99,0
54.99,1,880,59299,54.99,0
54.99,1,880,62005,54.99,0
54.99,1,880,65349,54.99,0
54.99,1,880,69135,54.99,0
54.99,1,880,71073,54.99,0
54.99,1,880,71288,54.99,0
54.99,1,880,71722,54.99,0
54.99,1,880,72567,54.99,0
54.99,1,880,72718,54.99,0
54.99,1,880,73229,54.99,0
