CustomerID,TerritoryID,CustomerType
14785,7,I
15086,7,I
16040,7,I
17188,7,I
17805,7,I
17957,7,I
19056,7,I
19179,7,I
19306,7,I
19309,7,I
19363,7,I
19372,7,I
20553,7,I
20858,7,I
20919,7,I
21061,7,I
21063,7,I
22377,7,I
22395,7,I
22584,7,I
25476,7,I
25683,7,I
26380,7,I
26410,7,I
27118,7,I
28547,7,I
28897,7,I
29393,7,I
29451,7,I
29472,7,I
29482,7,I
11342,7,I
11608,7,I
12219,7,I
12374,7,I
12817,7,I
12851,7,I
13409,7,I
14550,7,I
15107,7,I
17643,7,I
19297,7,I
20728,7,I
20942,7,I
20966,7,I
21527,7,I
22316,7,I
22438,7,I
22487,7,I
23231,7,I
23963,7,I
24022,7,I
24219,7,I
24542,7,I
25484,7,I
25538,7,I
25594,7,I
25648,7,I
26816,7,I
26908,7,I
27123,7,I
27323,7,I
28919,7,I
29414,7,I
11420,7,I
12541,7,I
12606,7,I
13537,7,I
13766,7,I
13823,7,I
14141,7,I
14719,7,I
14810,7,I
14942,7,I
16285,7,I
16312,7,I
16555,7,I
17766,7,I
17956,7,I
19367,7,I
19516,7,I
20044,7,I
20905,7,I
20956,7,I
20957,7,I
20961,7,I
21022,7,I
22417,7,I
22527,7,I
22632,7,I
27773,7,I
28395,7,I
29413,7,I
11425,7,I
12373,7,I
12524,7,I
12534,7,I
12711,7,I
13571,7,I
14845,7,I
14848,7,I
14932,7,I
14989,7,I
16288,7,I
16291,7,I
16433,7,I
16440,7,I
16533,7,I
16580,7,I
17773,7,I
17850,7,I
17944,7,I
18009,7,I
18628,7,I
19327,7,I
19923,7,I
19945,7,I
20568,7,I
21062,7,I
21538,7,I
21670,7,I
22435,7,I
22555,7,I
22649,7,I
22696,7,I
23621,7,I
23748,7,I
24116,7,I
24125,7,I
25513,7,I
25570,7,I
25696,7,I
26224,7,I
26394,7,I
26835,7,I
26854,7,I
27934,7,I
28724,7,I
28727,7,I
29471,7,I
11346,7,I
11577,7,I
12494,7,I
12552,7,I
12660,7,I
13499,7,I
13802,7,I
13813,7,I
14154,7,I
14201,7,I
14766,7,I
15651,7,I
16052,7,I
16261,7,I
16532,7,I
16559,7,I
16566,7,I
19033,7,I
19458,7,I
20932,7,I
21860,7,I
22625,7,I
23596,7,I
23600,7,I
23744,7,I
23913,7,I
24142,7,I
24724,7,I
24842,7,I
26838,7,I
27138,7,I
27302,7,I
27895,7,I
28550,7,I
28886,7,I
28909,7,I
29372,7,I
29470,7,I
11248,7,I
11433,7,I
12490,7,I
12614,7,I
12659,7,I
12719,7,I
13773,7,I
13832,7,I
14168,7,I
14538,7,I
14818,7,I
14965,7,I
16398,7,I
17108,7,I
17195,7,I
17641,7,I
17714,7,I
17830,7,I
19182,7,I
19280,7,I
19390,7,I
19446,7,I
19943,7,I
20857,7,I
20935,7,I
21818,7,I
22314,7,I
22831,7,I
23778,7,I
25614,7,I
26853,7,I
27311,7,I
27322,7,I
27771,7,I
27854,7,I
28466,7,I
12124,7,I
12523,7,I
12565,7,I
13555,7,I
14802,7,I
14987,7,I
15053,7,I
15112,7,I
17975,7,I
18159,7,I
19481,7,I
20910,7,I
22697,7,I
23441,7,I
23899,7,I
24105,7,I
24190,7,I
24713,7,I
24877,7,I
24882,7,I
25639,7,I
25791,7,I
26413,7,I
27006,7,I
27122,7,I
27887,7,I
27951,7,I
27961,7,I
28378,7,I
28893,7,I
28906,7,I
29378,7,I
11437,7,I
12737,7,I
12834,7,I
12843,7,I
12862,7,I
13674,7,I
14151,7,I
14173,7,I
14205,7,I
15067,7,I
15714,7,I
16289,7,I
16569,7,I
16592,7,I
17633,7,I
17748,7,I
17843,7,I
17900,7,I
17938,7,I
19277,7,I
19326,7,I
19338,7,I
19920,7,I
22458,7,I
22464,7,I
22534,7,I
22703,7,I
23610,7,I
24013,7,I
24021,7,I
24075,7,I
25464,7,I
25515,7,I
25586,7,I
25613,7,I
25677,7,I
25807,7,I
26367,7,I
26871,7,I
27166,7,I
27966,7,I
28407,7,I
28559,7,I
11546,7,I
12279,7,I
13662,7,I
14185,7,I
14556,7,I
14689,7,I
14693,7,I
14788,7,I
14826,7,I
14994,7,I
14998,7,I
15070,7,I
16388,7,I
17711,7,I
17787,7,I
19076,7,I
19275,7,I
19473,7,I
19504,7,I
20925,7,I
21094,7,I
21542,7,I
22471,7,I
22868,7,I
24090,7,I
25299,7,I
25496,7,I
25542,7,I
25688,7,I
26839,7,I
26941,7,I
26994,7,I
27306,7,I
28457,7,I
29364,7,I
29445,7,I
11599,7,I
12537,7,I
12662,7,I
14954,7,I
15462,7,I
16041,7,I
16266,7,I
16302,7,I
16393,7,I
17997,7,I
18010,7,I
19423,7,I
19468,7,I
19903,7,I
20045,7,I
20589,7,I
20882,7,I
20959,7,I
22472,7,I
22490,7,I
22567,7,I
22675,7,I
24038,7,I
24693,7,I
25654,7,I
25663,7,I
25806,7,I
28504,7,I
28506,7,I
28751,7,I
29429,7,I
12549,7,I
16195,7,I
16439,7,I
17759,7,I
19292,7,I
19386,7,I
19495,7,I
19508,7,I
20580,7,I
21676,7,I
21820,7,I
22430,7,I
22612,7,I
22647,7,I
23931,7,I
23951,7,I
24029,7,I
25473,7,I
25580,7,I
25588,7,I
25630,7,I
25777,7,I
26964,7,I
27005,7,I
27134,7,I
27835,7,I
27935,7,I
28364,7,I
28464,7,I
29420,7,I
11242,7,I
12296,7,I
12332,7,I
13596,7,I
14548,7,I
15071,7,I
15706,7,I
16283,7,I
16560,7,I
17219,7,I
17737,7,I
18161,7,I
18634,7,I
19027,7,I
19352,7,I
20593,7,I
20794,7,I
20795,7,I
20810,7,I
20969,7,I
21133,7,I
22425,7,I
22431,7,I
22683,7,I
22690,7,I
23745,7,I
23773,7,I
24012,7,I
24084,7,I
24118,7,I
24196,7,I
24559,7,I
25483,7,I
25770,7,I
26405,7,I
27793,7,I
27840,7,I
28389,7,I
28452,7,I
28728,7,I
11397,7,I
11473,7,I
11593,7,I
12333,7,I
12467,7,I
12485,7,I
12868,7,I
13589,7,I
13840,7,I
14176,7,I
15930,7,I
16194,7,I
17646,7,I
17740,7,I
17999,7,I
18623,7,I
19051,7,I
19515,7,I
19929,7,I
20057,7,I
20802,7,I
20878,7,I
21031,7,I
21072,7,I
22420,7,I
22595,7,I
23970,7,I
24109,7,I
24146,7,I
25463,7,I
25485,7,I
25495,7,I
25695,7,I
25743,7,I
25789,7,I
26355,7,I
26841,7,I
27332,7,I
27824,7,I
29404,7,I
11440,7,I
11582,7,I
12255,7,I
12323,7,I
12542,7,I
12618,7,I
13511,7,I
13806,7,I
13825,7,I
14779,7,I
14971,7,I
15079,7,I
15446,7,I
15923,7,I
16051,7,I
16320,7,I
17931,7,I
17954,7,I
19273,7,I
19313,7,I
19324,7,I
19487,7,I
19922,7,I
20901,7,I
21662,7,I
21664,7,I
22515,7,I
22542,7,I
23955,7,I
23991,7,I
24028,7,I
24122,7,I
24157,7,I
24871,7,I
25490,7,I
25797,7,I
26418,7,I
28406,7,I
28441,7,I
28685,7,I
28722,7,I
28757,7,I
11439,7,I
11576,7,I
12641,7,I
14829,7,I
15450,7,I
15650,7,I
15666,7,I
16508,7,I
16577,7,I
17822,7,I
18014,7,I
18025,7,I
19276,7,I
19281,7,I
19319,7,I
19366,7,I
19474,7,I
19521,7,I
20796,7,I
22378,7,I
23595,7,I
23603,7,I
23932,7,I
24010,7,I
24700,7,I
25466,7,I
26827,7,I
26904,7,I
27167,7,I
27903,7,I
29419,7,I
29421,7,I
11241,7,I
11409,7,I
11479,7,I
12290,7,I
12557,7,I
12830,7,I
12866,7,I
13552,7,I
14807,7,I
14850,7,I
15066,7,I
16323,7,I
17647,7,I
18163,7,I
19045,7,I
19374,7,I
19380,7,I
20587,7,I
20888,7,I
20955,7,I
21849,7,I
22531,7,I
22827,7,I
23227,7,I
23749,7,I
23758,7,I
23920,7,I
23934,7,I
24539,7,I
25514,7,I
25518,7,I
26406,7,I
26927,7,I
27329,7,I
27803,7,I
28707,7,I
11587,7,I
12301,7,I
12511,7,I
14931,7,I
14976,7,I
14995,7,I
15709,7,I
15931,7,I
16257,7,I
16421,7,I
16545,7,I
16586,7,I
17712,7,I
17756,7,I
18131,7,I
19080,7,I
19303,7,I
19426,7,I
19431,7,I
19494,7,I
20145,7,I
20161,7,I
20918,7,I
21045,7,I
21543,7,I
22303,7,I
22495,7,I
22820,7,I
23443,7,I
23763,7,I
23949,7,I
25534,7,I
25634,7,I
26369,7,I
26882,7,I
26909,7,I
26952,7,I
27126,7,I
27170,7,I
27808,7,I
27898,7,I
27926,7,I
28460,7,I
28888,7,I
28905,7,I
29412,7,I
11345,7,I
11382,7,I
11390,7,I
11406,7,I
12127,7,I
12718,7,I
12732,7,I
12824,7,I
13695,7,I
13834,7,I
16310,7,I
17653,7,I
17831,7,I
17949,7,I
19075,7,I
19189,7,I
19441,7,I
19524,7,I
20840,7,I
20977,7,I
21117,7,I
21522,7,I
21675,7,I
22499,7,I
22664,7,I
23936,7,I
24119,7,I
25527,7,I
25539,7,I
25666,7,I
26213,7,I
27764,7,I
27772,7,I
27849,7,I
11471,7,I
11591,7,I
12820,7,I
12869,7,I
13573,7,I
13764,7,I
13831,7,I
15613,7,I
15637,7,I
16258,7,I
16423,7,I
17212,7,I
17721,7,I
19490,7,I
21095,7,I
22392,7,I
22397,7,I
22489,7,I
22512,7,I
22704,7,I
24183,7,I
26383,7,I
26412,7,I
26939,7,I
26945,7,I
27303,7,I
28373,7,I
28875,7,I
11410,7,I
12375,7,I
12547,7,I
12642,7,I
13549,7,I
13780,7,I
14930,7,I
15045,7,I
15115,7,I
15611,7,I
15673,7,I
15677,7,I
16301,7,I
16400,7,I
16416,7,I
16469,7,I
16510,7,I
16936,7,I
17081,7,I
17651,7,I
18132,7,I
19062,7,I
19310,7,I
19358,7,I
21529,7,I
22624,7,I
22702,7,I
24695,7,I
25660,7,I
27159,7,I
27304,7,I
27779,7,I
28756,7,I
12620,7,I
15004,7,I
15617,7,I
17088,7,I
17754,7,I
17973,7,I
19074,7,I
19185,7,I
19317,7,I
19465,7,I
20595,7,I
22689,7,I
23990,7,I
24043,7,I
24878,7,I
25478,7,I
25661,7,I
25722,7,I
26859,7,I
26926,7,I
26935,7,I
27763,7,I
27836,7,I
28519,7,I
29380,7,I
29395,7,I
29402,7,I
29427,7,I
11566,7,I
11611,7,I
12509,7,I
12543,7,I
12621,7,I
12823,7,I
14966,7,I
15624,7,I
15925,7,I
17095,7,I
17878,7,I
17987,7,I
17996,7,I
18152,7,I
19181,7,I
19194,7,I
19318,7,I
19899,7,I
20142,7,I
20559,7,I
20895,7,I
20941,7,I
21038,7,I
21041,7,I
23222,7,I
23909,7,I
25457,7,I
25507,7,I
25673,7,I
26943,7,I
27318,7,I
27796,7,I
27834,7,I
28910,7,I
11378,7,I
11442,7,I
11545,7,I
12280,7,I
12804,7,I
13568,7,I
13817,7,I
13819,7,I
14687,7,I
14704,7,I
14716,7,I
14985,7,I
15002,7,I
15003,7,I
16395,7,I
16450,7,I
16544,7,I
16937,7,I
17099,7,I
17206,7,I
17780,7,I
17809,7,I
17842,7,I
17874,7,I
18015,7,I
18039,7,I
19293,7,I
19376,7,I
19484,7,I
20827,7,I
20960,7,I
21059,7,I
21064,7,I
22601,7,I
22673,7,I
24089,7,I
24836,7,I
24841,7,I
25519,7,I
25643,7,I
25749,7,I
26855,7,I
26925,7,I
27133,7,I
27328,7,I
28443,7,I
28470,7,I
28739,7,I
29389,7,I
11594,7,I
12261,7,I
12480,7,I
12520,7,I
12562,7,I
14145,7,I
14186,7,I
15060,7,I
15111,7,I
15616,7,I
15688,7,I
18151,7,I
19492,7,I
20148,7,I
20597,7,I
20948,7,I
20964,7,I
21019,7,I
21030,7,I
21089,7,I
21867,7,I
22524,7,I
22654,7,I
22663,7,I
24016,7,I
24083,7,I
24198,7,I
24578,7,I
25503,7,I
26357,7,I
26828,7,I
27760,7,I
27844,7,I
27845,7,I
27942,7,I
28418,7,I
28512,7,I
28546,7,I
11336,7,I
11571,7,I
12265,7,I
12482,7,I
12553,7,I
12750,7,I
12798,7,I
13577,7,I
13610,7,I
13799,7,I
14524,7,I
15095,7,I
16426,7,I
16535,7,I
16536,7,I
17846,7,I
18043,7,I
18128,7,I
19174,7,I
19335,7,I
19421,7,I
20793,7,I
20844,7,I
21014,7,I
21024,7,I
21048,7,I
21050,7,I
21125,7,I
21859,7,I
22485,7,I
22538,7,I
22708,7,I
24570,7,I
25319,7,I
25752,7,I
26402,7,I
27143,7,I
28394,7,I
28433,7,I
28743,7,I
11417,7,I
11588,7,I
12472,7,I
12539,7,I
13800,7,I
14536,7,I
14977,7,I
15085,7,I
15093,7,I
16202,7,I
16254,7,I
16268,7,I
16281,7,I
16476,7,I
16507,7,I
17648,7,I
17751,7,I
17883,7,I
17982,7,I
19180,7,I
19351,7,I
19469,7,I
19489,7,I
21005,7,I
21070,7,I
21088,7,I
21123,7,I
21831,7,I
22306,7,I
22466,7,I
22556,7,I
22681,7,I
23631,7,I
23901,7,I
23980,7,I
24701,7,I
24707,7,I
25549,7,I
25670,7,I
26388,7,I
26958,7,I
28514,7,I
11554,7,I
12254,7,I
12256,7,I
12285,7,I
12468,7,I
12515,7,I
12727,7,I
15104,7,I
15451,7,I
15452,7,I
15609,7,I
15663,7,I
15676,7,I
16056,7,I
16471,7,I
16472,7,I
16581,7,I
17767,7,I
17816,7,I
17834,7,I
19370,7,I
19517,7,I
20894,7,I
20926,7,I
20976,7,I
21539,7,I
21850,7,I
22413,7,I
22463,7,I
22712,7,I
25311,7,I
25652,7,I
25786,7,I
26384,7,I
26953,7,I
27181,7,I
27846,7,I
27899,7,I
28368,7,I
28380,7,I
28385,7,I
28545,7,I
28569,7,I
29379,7,I
11547,7,I
11583,7,I
12234,7,I
12322,7,I
12650,7,I
12655,7,I
12723,7,I
13556,7,I
13672,7,I
13769,7,I
14798,7,I
15623,7,I
16259,7,I
16391,7,I
16600,7,I
17752,7,I
17771,7,I
17779,7,I
18624,7,I
19464,7,I
20953,7,I
21077,7,I
21673,7,I
21861,7,I
22641,7,I
22691,7,I
24153,7,I
24158,7,I
25296,7,I
25740,7,I
26368,7,I
26982,7,I
27163,7,I
27807,7,I
27829,7,I
28414,7,I
28539,7,I
28713,7,I
28911,7,I
29437,7,I
11487,7,I
12510,7,I
14790,7,I
14791,7,I
14948,7,I
15700,7,I
16203,7,I
17713,7,I
17719,7,I
17800,7,I
19183,7,I
19475,7,I
19907,7,I
22319,7,I
22448,7,I
22814,7,I
24081,7,I
24845,7,I
24862,7,I
25461,7,I
25469,7,I
25517,7,I
25665,7,I
25759,7,I
27124,7,I
27886,7,I
27950,7,I
28750,7,I
28915,7,I
29422,7,I
12131,7,I
12300,7,I
12625,7,I
12649,7,I
12752,7,I
12753,7,I
14957,7,I
16394,7,I
16551,7,I
17894,7,I
19320,7,I
19442,7,I
20971,7,I
21013,7,I
21531,7,I
23780,7,I
24136,7,I
24185,7,I
24560,7,I
25733,7,I
25808,7,I
26856,7,I
26975,7,I
27769,7,I
27776,7,I
28496,7,I
28541,7,I
28551,7,I
12734,7,I
13793,7,I
14539,7,I
15072,7,I
15447,7,I
15670,7,I
16392,7,I
16424,7,I
16431,7,I
17801,7,I
18032,7,I
18142,7,I
19427,7,I
19519,7,I
19908,7,I
19914,7,I
20146,7,I
20177,7,I
20899,7,I
20954,7,I
21845,7,I
22423,7,I
22658,7,I
23609,7,I
23771,7,I
24113,7,I
25617,7,I
25672,7,I
26389,7,I
27851,7,I
28390,7,I
28393,7,I
28398,7,I
28447,7,I
28495,7,I
28532,7,I
28567,7,I
11379,7,I
11551,7,I
12821,7,I
13263,7,I
13512,7,I
13531,7,I
13536,7,I
14925,7,I
15455,7,I
15678,7,I
15687,7,I
16418,7,I
16455,7,I
17223,7,I
17703,7,I
18004,7,I
18148,7,I
19296,7,I
21084,7,I
22498,7,I
22529,7,I
22626,7,I
22709,7,I
22795,7,I
22833,7,I
23911,7,I
23981,7,I
24133,7,I
25442,7,I
25520,7,I
25638,7,I
26995,7,I
27142,7,I
27780,7,I
28456,7,I
11340,7,I
12212,7,I
12628,7,I
12749,7,I
12819,7,I
13508,7,I
13575,7,I
13592,7,I
13605,7,I
13768,7,I
14773,7,I
15463,7,I
16547,7,I
17187,7,I
17634,7,I
17716,7,I
17749,7,I
17775,7,I
18008,7,I
19061,7,I
19913,7,I
20586,7,I
20884,7,I
20915,7,I
21003,7,I
21021,7,I
21090,7,I
21126,7,I
21665,7,I
22870,7,I
23626,7,I
23928,7,I
24032,7,I
24095,7,I
24111,7,I
24538,7,I
24552,7,I
25458,7,I
25790,7,I
27128,7,I
28412,7,I
28491,7,I
28498,7,I
11383,7,I
12217,7,I
12387,7,I
12818,7,I
13578,7,I
13781,7,I
13818,7,I
14813,7,I
14960,7,I
17932,7,I
18137,7,I
18143,7,I
18174,7,I
19028,7,I
19063,7,I
19452,7,I
19488,7,I
19503,7,I
20911,7,I
21004,7,I
22698,7,I
23440,7,I
23611,7,I
23623,7,I
23756,7,I
23918,7,I
23969,7,I
23972,7,I
24056,7,I
24209,7,I
24709,7,I
25452,7,I
26861,7,I
27881,7,I
28529,7,I
29415,7,I
29483,7,I
11597,7,I
12132,7,I
12313,7,I
13510,7,I
13835,7,I
14424,7,I
14708,7,I
15099,7,I
15924,7,I
16262,7,I
19491,7,I
20175,7,I
20934,7,I
21530,7,I
22443,7,I
22648,7,I
24082,7,I
24110,7,I
24123,7,I
24194,7,I
25532,7,I
25619,7,I
25644,7,I
25693,7,I
26371,7,I
26391,7,I
28725,7,I
29405,7,I
29447,7,I
11606,7,I
12466,7,I
12656,7,I
12661,7,I
12805,7,I
13405,7,I
13839,7,I
14135,7,I
14144,7,I
15082,7,I
15920,7,I
16322,7,I
16548,7,I
17823,7,I
17899,7,I
18184,7,I
19256,7,I
19287,7,I
19447,7,I
19507,7,I
20582,7,I
20853,7,I
21677,7,I
21684,7,I
22682,7,I
22829,7,I
23746,7,I
23908,7,I
23950,7,I
24096,7,I
24203,7,I
25593,7,I
26365,7,I
27135,7,I
27889,7,I
28420,7,I
28711,7,I
28917,7,I
29479,7,I
11352,7,I
11384,7,I
11429,7,I
11581,7,I
12220,7,I
12464,7,I
12477,7,I
12514,7,I
12635,7,I
13564,7,I
14714,7,I
14936,7,I
15665,7,I
16204,7,I
16415,7,I
16425,7,I
16576,7,I
17836,7,I
19041,7,I
20178,7,I
20803,7,I
20846,7,I
20920,7,I
20936,7,I
21054,7,I
22440,7,I
22562,7,I
23444,7,I
24134,7,I
24863,7,I
24874,7,I
25316,7,I
25554,7,I
25606,7,I
25694,7,I
26898,7,I
27334,7,I
28560,7,I
28912,7,I
29423,7,I
11401,7,I
11403,7,I
11543,7,I
11590,7,I
12274,7,I
12561,7,I
12639,7,I
14166,7,I
14170,7,I
14701,7,I
14717,7,I
16438,7,I
16468,7,I
16513,7,I
17106,7,I
17739,7,I
17891,7,I
17988,7,I
18162,7,I
18179,7,I
20141,7,I
20855,7,I
20944,7,I
21121,7,I
21737,7,I
22824,7,I
23929,7,I
24039,7,I
24131,7,I
24384,7,I
24567,7,I
24849,7,I
24872,7,I
25540,7,I
27153,7,I
27155,7,I
27936,7,I
27962,7,I
28402,7,I
11483,7,I
11600,7,I
11607,7,I
12221,7,I
12663,7,I
12748,7,I
13498,7,I
13558,7,I
13843,7,I
14136,7,I
14169,7,I
14177,7,I
16209,7,I
17216,7,I
18175,7,I
19336,7,I
19444,7,I
20047,7,I
20962,7,I
21505,7,I
22379,7,I
22483,7,I
22645,7,I
24057,7,I
24070,7,I
25326,7,I
25491,7,I
25600,7,I
27812,7,I
28478,7,I
28690,7,I
11393,7,I
11478,7,I
12368,7,I
12395,7,I
15442,7,I
16205,7,I
16315,7,I
16408,7,I
16432,7,I
16570,7,I
18016,7,I
18150,7,I
19282,7,I
20041,7,I
21913,7,I
22511,7,I
22552,7,I
22593,7,I
22796,7,I
23445,7,I
23761,7,I
23939,7,I
25321,7,I
25456,7,I
26883,7,I
27853,7,I
27893,7,I
28442,7,I
28449,7,I
28471,7,I
28476,7,I
28737,7,I
11416,7,I
13504,7,I
13550,7,I
15445,7,I
16412,7,I
17930,7,I
19272,7,I
19343,7,I
19436,7,I
19460,7,I
20050,7,I
20059,7,I
20573,7,I
20887,7,I
21518,7,I
22449,7,I
22480,7,I
22500,7,I
24195,7,I
24201,7,I
24208,7,I
24833,7,I
25569,7,I
25723,7,I
27888,7,I
28553,7,I
11490,7,I
12631,7,I
12720,7,I
13565,7,I
13779,7,I
14192,7,I
15654,7,I
16273,7,I
16430,7,I
16942,7,I
17770,7,I
17953,7,I
18129,7,I
19480,7,I
19485,7,I
20046,7,I
20578,7,I
20594,7,I
20867,7,I
20877,7,I
20974,7,I
21017,7,I
21080,7,I
21671,7,I
21911,7,I
22312,7,I
22323,7,I
22676,7,I
22693,7,I
22800,7,I
22832,7,I
23919,7,I
24126,7,I
24543,7,I
25142,7,I
25471,7,I
25679,7,I
28440,7,I
28458,7,I
28462,7,I
28758,7,I
28894,7,I
11402,7,I
11592,7,I
12269,7,I
12295,7,I
12474,7,I
12489,7,I
13681,7,I
13811,7,I
14188,7,I
14555,7,I
14796,7,I
15061,7,I
15094,7,I
15696,7,I
16255,7,I
16296,7,I
17222,7,I
18630,7,I
19052,7,I
19079,7,I
19434,7,I
19462,7,I
20579,7,I
21112,7,I
21832,7,I
21862,7,I
22394,7,I
22651,7,I
23974,7,I
24124,7,I
24535,7,I
24708,7,I
24844,7,I
25574,7,I
25698,7,I
26840,7,I
26902,7,I
27768,7,I
28379,7,I
28384,7,I
28419,7,I
28562,7,I
28736,7,I
29361,7,I
29390,7,I
29426,7,I
11480,7,I
11578,7,I
12483,7,I
12717,7,I
13812,7,I
14544,7,I
14946,7,I
15064,7,I
15098,7,I
15355,7,I
16286,7,I
16404,7,I
17084,7,I
17826,7,I
17885,7,I
19381,7,I
20063,7,I
21078,7,I
21113,7,I
22603,7,I
23927,7,I
23964,7,I
24149,7,I
24556,7,I
25494,7,I
27313,7,I
27324,7,I
27857,7,I
28475,7,I
28492,7,I
28510,7,I
28689,7,I
29450,7,I
12267,7,I
12321,7,I
12331,7,I
12555,7,I
12613,7,I
12812,7,I
12841,7,I
13595,7,I
13801,7,I
16295,7,I
16557,7,I
17778,7,I
17897,7,I
17939,7,I
18618,7,I
19295,7,I
19315,7,I
20797,7,I
21098,7,I
21099,7,I
21119,7,I
21127,7,I
21819,7,I
22424,7,I
22501,7,I
22513,7,I
22692,7,I
23958,7,I
23962,7,I
24023,7,I
24866,7,I
25649,7,I
25697,7,I
26881,7,I
26907,7,I
26972,7,I
27326,7,I
28422,7,I
28429,7,I
12312,7,I
13833,7,I
14152,7,I
14203,7,I
14204,7,I
14691,7,I
14924,7,I
14959,7,I
16042,7,I
16186,7,I
16403,7,I
17950,7,I
18046,7,I
18144,7,I
19039,7,I
19255,7,I
19463,7,I
20940,7,I
21081,7,I
21535,7,I
22561,7,I
22661,7,I
24037,7,I
24551,7,I
24715,7,I
25143,7,I
25607,7,I
26231,7,I
26903,7,I
27335,7,I
27795,7,I
27933,7,I
11339,7,I
12211,7,I
12389,7,I
12393,7,I
12651,7,I
12716,7,I
13506,7,I
13667,7,I
14780,7,I
15658,7,I
15710,7,I
16265,7,I
16436,7,I
20581,7,I
20826,7,I
20883,7,I
21058,7,I
21132,7,I
22419,7,I
22445,7,I
23637,7,I
23973,7,I
24062,7,I
24063,7,I
24140,7,I
26225,7,I
26950,7,I
29397,7,I
11564,8,I
12377,8,I
12401,8,I
12498,8,I
14139,8,I
14945,8,I
15697,8,I
16304,8,I
16556,8,I
17200,8,I
17742,8,I
17818,8,I
17947,8,I
18035,8,I
18635,8,I
21097,8,I
21663,8,I
21835,8,I
21868,8,I
22380,8,I
22459,8,I
22509,8,I
22617,8,I
22805,8,I
23233,8,I
24107,8,I
24690,8,I
24873,8,I
25602,8,I
25664,8,I
25772,8,I
25780,8,I
27173,8,I
27761,8,I
28513,8,I
11411,8,I
12223,8,I
12228,8,I
12236,8,I
12276,8,I
12470,8,I
13260,8,I
14164,8,I
16419,8,I
16825,8,I
17096,8,I
17191,8,I
17934,8,I
18006,8,I
20805,8,I
20923,8,I
21853,8,I
22494,8,I
22821,8,I
23764,8,I
23902,8,I
23925,8,I
24033,8,I
24041,8,I
24066,8,I
24127,8,I
24719,8,I
25524,8,I
25650,8,I
26819,8,I
26983,8,I
27183,8,I
27320,8,I
27943,8,I
28450,8,I
28554,8,I
11389,8,I
12484,8,I
12501,8,I
13666,8,I
13789,8,I
14140,8,I
14527,8,I
14713,8,I
14997,8,I
15927,8,I
16034,8,I
16278,8,I
16411,8,I
16538,8,I
17877,8,I
17935,8,I
18027,8,I
19339,8,I
20833,8,I
21816,8,I
21821,8,I
21828,8,I
21851,8,I
22507,8,I
22638,8,I
22677,8,I
23228,8,I
24053,8,I
24875,8,I
25601,8,I
25674,8,I
25744,8,I
25794,8,I
26038,8,I
26415,8,I
27127,8,I
27900,8,I
27932,8,I
27952,8,I
28700,8,I
12298,8,I
12330,8,I
12807,8,I
13682,8,I
13808,8,I
14543,8,I
14769,8,I
16298,8,I
16587,8,I
16826,8,I
18134,8,I
19304,8,I
19921,8,I
20144,8,I
20169,8,I
22541,8,I
23218,8,I
23447,8,I
23624,8,I
23903,8,I
24108,8,I
25297,8,I
25581,8,I
25610,8,I
25680,8,I
26845,8,I
26875,8,I
27001,8,I
27003,8,I
27157,8,I
27172,8,I
27767,8,I
28566,8,I
11477,8,I
11602,8,I
12270,8,I
12327,8,I
12507,8,I
12712,8,I
12725,8,I
12828,8,I
12870,8,I
13502,8,I
13569,8,I
14811,8,I
14822,8,I
14825,8,I
17629,8,I
17986,8,I
19368,8,I
19909,8,I
20799,8,I
20916,8,I
21009,8,I
22398,8,I
22674,8,I
22701,8,I
22834,8,I
24077,8,I
25571,8,I
26414,8,I
26829,8,I
26852,8,I
27333,8,I
27843,8,I
28400,8,I
28430,8,I
28472,8,I
28565,8,I
29363,8,I
29410,8,I
29435,8,I
11598,8,I
12238,8,I
12407,8,I
13542,8,I
13795,8,I
15458,8,I
16044,8,I
16448,8,I
17100,8,I
17781,8,I
18031,8,I
19340,8,I
20845,8,I
21075,8,I
22310,8,I
22610,8,I
22801,8,I
23226,8,I
24068,8,I
26221,8,I
26226,8,I
27314,8,I
27809,8,I
28369,8,I
28564,8,I
28920,8,I
29428,8,I
29434,8,I
29448,8,I
12291,8,I
13663,8,I
13671,8,I
15117,8,I
15356,8,I
16197,8,I
16463,8,I
16568,8,I
17635,8,I
17848,8,I
17929,8,I
19373,8,I
19900,8,I
20572,8,I
20847,8,I
20893,8,I
21043,8,I
21065,8,I
21120,8,I
21846,8,I
22486,8,I
22644,8,I
23605,8,I
24553,8,I
24883,8,I
25667,8,I
26229,8,I
26818,8,I
27129,8,I
27139,8,I
28376,8,I
28501,8,I
11391,8,I
12516,8,I
12827,8,I
13255,8,I
13410,8,I
13497,8,I
13786,8,I
13836,8,I
14782,8,I
14841,8,I
15625,8,I
16279,8,I
16399,8,I
17194,8,I
17765,8,I
17796,8,I
17856,8,I
17980,8,I
18005,8,I
18176,8,I
19029,8,I
21073,8,I
21514,8,I
22488,8,I
22606,8,I
23947,8,I
23979,8,I
24091,8,I
26209,8,I
26420,8,I
28543,8,I
29381,8,I
29403,8,I
12604,8,I
12825,8,I
13580,8,I
14973,8,I
14980,8,I
15689,8,I
16466,8,I
17745,8,I
19259,8,I
19283,8,I
20729,8,I
20828,8,I
20829,8,I
22317,8,I
22506,8,I
22666,8,I
25449,8,I
25459,8,I
25522,8,I
25684,8,I
25771,8,I
25793,8,I
